Source,srcPort,Destination,destPort,firstSize,secondSize,threeSize,flowSize
190.84.6.6,80,190.84.172.89,1464,78,575,70,863
190.84.6.6,80,190.84.172.89,1469,78,70,1498,10072
190.84.6.6,80,190.84.172.89,1470,78,70,1518,1962
190.84.6.6,80,190.84.172.89,1471,78,70,1312,1600
190.84.6.6,80,190.84.172.89,1473,78,70,491,779
190.84.6.6,80,190.84.172.89,1476,78,70,1410,1698
190.84.6.6,80,190.84.172.89,1477,78,958,70,1246
190.84.6.6,80,190.84.172.89,1478,78,366,70,654
190.84.6.6,80,190.84.172.89,1482,78,70,366,654
190.84.6.6,80,190.84.172.89,1484,78,70,434,722
190.84.6.6,80,190.84.172.89,1486,78,70,1223,1511
190.84.6.6,80,190.84.172.89,1488,78,70,1518,2629
190.84.6.6,80,190.84.172.89,1493,78,1518,70,6525
190.84.6.6,80,190.84.172.89,1497,78,591,70,879
190.84.6.6,80,190.84.172.89,1498,78,509,70,797
190.84.6.6,80,190.84.172.89,1500,78,905,70,1193
190.84.6.6,80,190.84.172.89,1504,78,70,981,1269
190.84.6.6,80,190.84.172.89,1505,78,70,929,1217
190.84.6.6,80,190.84.172.89,1507,78,70,366,654
190.84.6.6,80,190.84.172.89,1509,78,70,1483,1771
190.84.6.6,80,190.84.172.89,1512,78,592,70,880
190.84.6.6,80,190.84.172.89,1516,78,70,1160,1448
190.84.6.6,80,190.84.172.89,1517,78,593,70,881
190.84.6.6,80,190.84.172.89,1621,78,231,70,589
190.84.6.6,80,190.84.172.89,1625,78,231,70,589
190.84.6.6,80,190.84.172.89,1626,78,231,70,589
190.84.6.6,80,190.84.172.89,1627,78,271,70,629
190.84.6.6,80,190.84.172.89,1631,78,231,70,589
190.84.6.6,80,190.84.172.89,1633,78,70,271,559
190.84.6.6,80,190.84.172.89,1637,78,70,271,559
190.84.6.7,80,190.84.172.115,51023,78,70,1518,16761
190.84.6.7,80,190.84.172.177,1114,66,64,296,136562
190.84.6.7,80,190.84.172.177,1204,66,64,1518,3743
190.84.6.7,80,190.84.172.177,1205,66,64,1518,1943
190.84.6.7,80,190.84.172.177,1278,66,64,234,364
190.84.6.7,80,190.84.172.89,1209,78,70,1518,14509
190.84.6.7,80,190.84.172.89,1214,78,70,1518,15686
190.84.6.7,80,190.84.172.89,1254,78,70,1518,16662
190.84.6.7,80,190.84.172.89,1256,78,70,1518,21232
190.84.6.7,80,190.84.172.89,1288,78,70,1518,19711
190.84.6.7,80,190.84.172.89,1350,78,271,70,559
190.84.6.7,80,190.84.172.89,1351,78,231,70,519
190.84.6.7,80,190.84.172.89,1352,78,271,70,559
190.84.6.7,80,190.84.172.89,1354,78,271,70,559
190.84.6.7,80,190.84.172.89,1362,78,70,271,559
190.84.6.7,80,190.84.172.89,1364,78,231,70,519
190.84.6.7,80,190.84.172.89,1366,78,231,70,519
190.84.6.7,80,190.84.172.89,1368,78,231,70,519
190.84.6.7,80,190.84.172.89,1370,78,231,70,519
190.84.6.7,80,190.84.172.89,1372,78,231,70,519
190.84.6.7,80,190.84.172.89,1373,78,231,70,519
190.84.6.7,80,190.84.172.89,1375,78,70,1518,3248
190.84.6.7,80,190.84.172.89,1377,78,231,70,519
190.84.6.7,80,190.84.172.89,1379,78,231,70,519
190.84.6.7,80,190.84.172.89,1380,78,231,70,519
190.84.6.7,80,190.84.172.89,1383,78,70,231,519
190.84.6.7,80,190.84.172.89,1385,78,231,70,519
190.84.6.7,80,190.84.172.89,1386,78,231,70,519
190.84.6.7,80,190.84.172.89,1389,78,231,70,519
190.84.6.7,80,190.84.172.89,1390,78,70,1508,1796
190.84.6.7,80,190.84.172.89,1391,78,70,1518,3464
190.84.6.7,80,190.84.172.89,1392,78,70,1518,11617
190.84.6.7,80,190.84.172.89,1393,78,231,70,519
190.84.6.7,80,190.84.172.89,1394,78,70,1518,2629
190.84.6.7,80,190.84.172.89,1395,78,231,70,519
190.84.6.7,80,190.84.172.89,1397,78,70,1518,5463
190.84.6.7,80,190.84.172.89,1398,78,231,70,519
190.84.6.7,80,190.84.172.89,1400,78,231,70,519
190.84.6.7,80,190.84.172.89,1402,78,231,70,519
190.84.6.7,80,190.84.172.89,1407,78,70,525,813
190.84.6.7,80,190.84.172.89,1413,78,70,485,773
190.84.6.7,80,190.84.172.89,1414,78,70,1476,11771
190.84.6.7,80,190.84.172.89,1415,78,70,1468,1756
190.84.6.7,80,190.84.172.89,1416,78,70,487,775
190.84.6.7,80,190.84.172.89,1419,78,70,360,648
190.84.6.7,80,190.84.172.89,1420,78,70,766,1054
190.84.6.7,80,190.84.172.89,1422,78,70,490,778
190.84.6.7,80,190.84.172.89,1426,78,70,366,654
190.84.6.7,80,190.84.172.89,1427,78,70,1476,11254
190.84.6.7,80,190.84.172.89,1431,78,70,1476,12917
190.84.6.7,80,190.84.172.89,1432,78,70,1518,2100
190.84.6.7,80,190.84.172.89,1433,78,70,1278,1566
190.84.6.7,80,190.84.172.89,1434,78,70,1518,2022
190.84.6.7,80,190.84.172.89,1436,78,70,366,654
190.84.6.7,80,190.84.172.89,1437,78,70,1518,2190
190.84.6.7,80,190.84.172.89,1447,78,70,787,1075
190.84.6.7,80,190.84.172.89,1450,78,70,1518,1988
190.84.6.7,80,190.84.172.89,1452,78,70,1518,2194
190.84.6.7,80,190.84.172.89,1453,78,70,371,659
190.84.6.7,80,190.84.172.89,1461,78,70,685,973
190.84.6.7,80,190.84.172.89,1462,78,70,559,847
190.84.6.7,80,190.84.172.89,1463,78,70,480,768
190.84.6.7,80,190.84.172.89,1467,78,70,435,723
190.84.6.7,80,190.84.172.89,1468,78,70,366,654
190.84.6.7,80,190.84.172.89,1472,78,70,766,1054
190.84.6.7,80,190.84.172.89,1474,78,70,366,654
190.84.6.7,80,190.84.172.89,1475,78,70,366,654
190.84.6.7,80,190.84.172.89,1481,78,70,732,1533
190.84.6.7,80,190.84.172.89,1487,78,70,1518,2303
190.84.6.7,80,190.84.172.89,1489,78,70,491,779
190.84.6.7,80,190.84.172.89,1496,78,70,1518,2166
190.84.6.7,80,190.84.172.89,1499,78,70,1445,1733
190.84.6.7,80,190.84.172.89,1502,78,70,825,1113
190.84.6.7,80,190.84.172.89,1506,78,70,366,654
190.84.6.7,80,190.84.172.89,1508,78,70,752,1765
190.84.6.7,80,190.84.172.89,1510,78,70,605,893
190.84.6.7,80,190.84.172.89,1511,78,70,1324,1612
190.84.6.7,80,190.84.172.89,1513,78,70,801,1089
190.84.6.7,80,190.84.172.89,1514,78,70,915,1203
190.84.6.7,80,190.84.172.89,1515,78,70,1518,2650
190.84.6.7,80,190.84.172.89,1520,78,70,583,871
190.84.6.7,80,190.84.172.89,1521,78,70,990,1278
190.84.6.7,80,190.84.172.89,1528,78,70,231,519
190.84.6.7,80,190.84.172.89,1530,78,231,70,519
190.84.6.7,80,190.84.172.89,1531,78,231,70,519
190.84.6.7,80,190.84.172.89,1533,78,231,70,519
190.84.6.7,80,190.84.172.89,1535,78,70,231,519
190.84.6.7,80,190.84.172.89,1538,78,231,70,519
190.84.6.7,80,190.84.172.89,1539,78,231,70,519
190.84.6.7,80,190.84.172.89,1541,78,70,1150,1438
190.84.6.7,80,190.84.172.89,1546,78,400,70,688
190.84.6.7,80,190.84.172.89,1548,78,564,70,852
190.84.6.7,80,190.84.172.89,1550,78,70,517,805
190.84.6.7,80,190.84.172.89,1551,78,70,677,965
190.84.6.7,80,190.84.172.89,1553,78,70,572,860
190.84.6.7,80,190.84.172.89,1554,78,421,70,709
190.84.6.7,80,190.84.172.89,1555,78,361,70,649
190.84.6.7,80,190.84.172.89,1556,78,70,1518,4783
190.84.6.7,80,190.84.172.89,1557,78,70,1508,1796
190.84.6.7,80,190.84.172.89,1558,78,70,1476,3464
190.84.6.7,80,190.84.172.89,1562,78,1518,70,6756
190.84.6.7,80,190.84.172.89,1563,78,70,1518,6237
190.84.6.7,80,190.84.172.89,1566,78,70,695,983
190.84.6.7,80,190.84.172.89,1568,78,70,688,976
190.84.6.7,80,190.84.172.89,1575,78,271,70,629
190.84.6.7,80,190.84.172.89,1577,78,231,70,589
190.84.6.7,80,190.84.172.89,1580,78,70,231,519
190.84.6.7,80,190.84.172.89,1581,78,70,271,559
190.84.6.7,80,190.84.172.89,1582,78,70,231,519
190.84.6.7,80,190.84.172.89,1585,78,271,70,629
190.84.6.7,80,190.84.172.89,1586,78,271,70,629
190.84.6.7,80,190.84.172.89,1587,78,231,70,589
190.84.6.7,80,190.84.172.89,1588,78,231,70,589
190.84.6.7,80,190.84.172.89,1590,78,271,70,629
190.84.6.7,80,190.84.172.89,1592,78,231,70,589
190.84.6.7,80,190.84.172.89,1593,78,271,70,629
190.84.6.7,80,190.84.172.89,1595,78,231,70,589
190.84.6.7,80,190.84.172.89,1596,78,231,70,589
190.84.6.7,80,190.84.172.89,1597,78,231,70,589
190.84.6.7,80,190.84.172.89,1600,78,271,70,629
190.84.6.7,80,190.84.172.89,1603,78,231,70,589
190.84.6.7,80,190.84.172.89,1604,78,231,70,519
190.84.6.7,80,190.84.172.89,1605,78,231,70,589
190.84.6.7,80,190.84.172.89,1607,78,231,70,589
190.84.6.7,80,190.84.172.89,1611,78,231,70,519
190.84.6.7,80,190.84.172.89,1613,78,231,70,589
190.84.6.7,80,190.84.172.89,1614,78,231,70,589
190.84.6.7,80,190.84.172.89,1617,78,231,70,589
190.84.6.7,80,190.84.172.89,1639,78,231,70,519
190.84.6.7,80,190.84.172.89,1647,78,271,70,629
190.84.6.7,80,190.84.172.89,1656,78,70,70,1685
190.84.6.7,80,190.84.172.89,1658,78,70,70,1532
190.84.6.7,80,190.84.172.89,1661,78,70,70,9751
190.84.6.7,80,190.84.172.89,1703,78,438,70,726
190.84.6.7,80,190.84.172.89,1704,78,750,70,1038
190.84.6.7,80,190.84.172.89,1706,78,70,689,977
190.84.6.7,80,190.84.172.89,1708,78,1102,70,1390
190.84.6.7,80,190.84.172.89,1709,78,1222,70,1510
190.84.6.7,80,190.84.172.89,1712,78,70,845,1133
190.84.6.7,80,190.84.172.89,1715,78,70,573,861
190.84.6.7,80,190.84.172.89,1806,78,231,70,589
190.84.6.7,80,190.84.172.89,1807,78,231,70,589
190.84.6.7,80,190.84.172.89,1809,78,231,70,589
190.84.6.7,80,190.84.172.89,1812,78,231,70,589
190.84.6.7,80,190.84.172.89,1813,78,231,70,589
190.84.6.7,80,190.84.172.89,1814,78,70,70,589
190.84.6.7,80,190.84.172.89,1815,78,70,231,589
190.84.6.7,80,190.84.172.89,1816,78,70,231,519
190.84.6.7,80,190.84.172.89,1822,78,70,752,1040
190.84.6.7,80,190.84.172.89,1823,78,70,725,1013
190.84.6.7,80,190.84.172.89,1827,78,231,70,589
190.84.6.7,80,190.84.172.89,1828,78,231,70,589
190.84.6.7,80,190.84.172.89,1829,78,748,70,1036
190.84.6.7,80,190.84.172.89,1831,78,231,70,519
190.84.6.7,80,190.84.172.89,1834,78,1518,70,2575
190.84.6.7,80,190.84.172.89,1836,78,70,391,679
190.84.6.7,80,190.84.172.89,1838,78,684,70,972
190.84.6.7,80,190.84.172.91,1836,66,64,310,568
190.84.6.9,80,190.84.172.115,49209,78,70,1518,43978446
190.84.6.9,80,190.84.172.115,50996,78,70,230,378
190.84.6.9,80,190.84.172.115,50997,78,70,230,378
190.84.6.9,80,190.84.172.115,50998,78,70,1518,11522
190.84.6.9,80,190.84.172.115,51000,78,70,1518,4665
190.84.6.9,80,190.84.172.115,51003,78,70,606,754
190.84.6.9,80,190.84.172.115,51009,78,70,1518,2041
190.84.6.9,80,190.84.172.115,51010,78,70,666,814
190.84.6.9,80,190.84.172.115,51011,78,70,411,559
190.84.6.9,80,190.84.172.115,51021,78,70,1518,14369
190.84.6.9,80,190.84.172.115,51099,78,70,231,379
190.84.6.9,80,190.84.172.115,51100,78,70,231,379
190.84.6.9,80,190.84.172.115,51314,78,70,494,642
190.84.6.9,80,190.84.172.115,51315,78,70,1518,2450
190.84.6.9,80,190.84.172.115,51316,78,70,1518,1908
190.84.6.9,80,190.84.172.115,51317,78,70,1518,1875
190.84.6.9,80,190.84.172.115,51318,78,70,1518,2122
190.84.6.9,80,190.84.172.115,51319,78,70,515,663
190.84.6.9,80,190.84.172.115,51322,78,70,1518,2711
190.84.6.9,80,190.84.172.115,51323,78,70,1518,1829
190.84.6.9,80,190.84.172.115,51324,78,70,1518,1965
190.84.6.9,80,190.84.172.115,51325,78,70,1518,2245
190.84.6.9,80,190.84.172.115,51326,78,70,1518,2008
190.84.6.9,80,190.84.172.115,51327,78,70,1518,1759
190.84.6.9,80,190.84.172.115,51328,78,70,1518,5638
190.84.6.9,80,190.84.172.115,51329,78,70,1518,1899
190.84.6.9,80,190.84.172.115,51330,78,70,1518,1847
190.84.6.9,80,190.84.172.115,51331,78,70,1518,19055
190.84.6.9,80,190.84.172.115,51332,78,70,1518,2742
190.84.6.9,80,190.84.172.115,51333,78,70,392,2416
190.84.6.9,80,190.84.172.115,51335,78,70,1518,3674
190.84.6.9,80,190.84.172.115,51336,78,70,1518,11800
190.84.6.9,80,190.84.172.115,51337,78,70,1239,4990
190.84.6.9,80,190.84.172.115,51338,78,70,1518,14419
190.84.6.9,80,190.84.172.115,51339,78,70,1518,6370
190.84.6.9,80,190.84.172.177,1214,66,64,234,364
190.84.6.9,80,190.84.172.89,1179,78,70,1518,2457
190.84.6.9,80,190.84.172.89,1182,78,70,1518,2590
190.84.6.9,80,190.84.172.89,1183,78,70,1518,2575
190.84.6.9,80,190.84.172.89,1184,78,70,1518,2748
190.84.6.9,80,190.84.172.89,1185,78,70,855,1143
190.84.6.9,80,190.84.172.89,1188,78,70,1244,1532
190.84.6.9,80,190.84.172.89,1189,78,70,1271,1559
190.84.6.9,80,190.84.172.89,1190,78,70,1336,1624
190.84.6.9,80,190.84.172.89,1192,78,70,1222,1510
190.84.6.9,80,190.84.172.89,1195,78,70,1489,1777
190.84.6.9,80,190.84.172.89,1196,78,70,859,1147
190.84.6.9,80,190.84.172.89,1198,78,70,1518,2049
190.84.6.9,80,190.84.172.89,1199,78,70,1518,7038
190.84.6.9,80,190.84.172.89,1200,78,70,1518,6469
190.84.6.9,80,190.84.172.89,1201,78,70,1518,3564
190.84.6.9,80,190.84.172.89,1205,78,70,1144,1432
190.84.6.9,80,190.84.172.89,1206,78,70,1518,2613
190.84.6.9,80,190.84.172.89,1211,78,70,1308,1596
190.84.6.9,80,190.84.172.89,1212,78,70,1518,5578
190.84.6.9,80,190.84.172.89,1213,78,70,1518,31868
190.84.6.9,80,190.84.172.89,1215,78,1518,70,4967
190.84.6.9,80,190.84.172.89,1216,78,70,930,1218
190.84.6.9,80,190.84.172.89,1221,78,379,70,667
190.84.6.9,80,190.84.172.89,1224,78,70,393,681
190.84.6.9,80,190.84.172.89,1225,78,1331,70,1619
190.84.6.9,80,190.84.172.89,1226,78,393,70,681
190.84.6.9,80,190.84.172.89,1228,78,70,383,671
190.84.6.9,80,190.84.172.89,1230,78,552,70,840
190.84.6.9,80,190.84.172.89,1236,78,443,70,731
190.84.6.9,80,190.84.172.89,1237,78,1518,70,3815
190.84.6.9,80,190.84.172.89,1239,78,1518,70,3475
190.84.6.9,80,190.84.172.89,1240,78,1518,70,3501
190.84.6.9,80,190.84.172.89,1241,78,434,70,722
190.84.6.9,80,190.84.172.89,1242,78,1518,70,2872
190.84.6.9,80,190.84.172.89,1246,78,1518,70,5532
190.84.6.9,80,190.84.172.89,1248,78,1518,70,5685
190.84.6.9,80,190.84.172.89,1252,78,70,1518,4961
190.84.6.9,80,190.84.172.89,1255,78,965,70,1253
190.84.6.9,80,190.84.172.89,1257,78,1027,70,1315
190.84.6.9,80,190.84.172.89,1258,78,1006,70,1294
190.84.6.9,80,190.84.172.89,1259,78,875,70,1163
190.84.6.9,80,190.84.172.89,1261,78,1518,70,2145
190.84.6.9,80,190.84.172.89,1265,78,70,1518,4289
190.84.6.9,80,190.84.172.89,1266,78,1518,70,9988
190.84.6.9,80,190.84.172.89,1267,78,70,1518,4811
190.84.6.9,80,190.84.172.89,1268,78,70,1518,11662
190.84.6.9,80,190.84.172.89,1271,78,70,494,782
190.84.6.9,80,190.84.172.89,1276,78,1518,70,2079
190.84.6.9,80,190.84.172.89,1278,78,1518,70,1899
190.84.6.9,80,190.84.172.89,1280,78,1518,70,2385
190.84.6.9,80,190.84.172.89,1286,78,1239,70,1527
190.84.6.9,80,190.84.172.89,1290,78,70,1518,2781
190.84.6.9,80,190.84.172.89,1292,78,1518,70,4181
190.84.6.9,80,190.84.172.89,1293,78,70,1276,1564
190.84.6.9,80,190.84.172.89,1294,78,70,1298,1586
190.84.6.9,80,190.84.172.89,1295,78,70,1034,1322
190.84.6.9,80,190.84.172.89,1296,78,70,1177,1465
190.84.6.9,80,190.84.172.89,1345,78,271,70,559
190.84.6.9,80,190.84.172.89,1346,78,271,70,559
190.84.6.9,80,190.84.172.89,1348,78,231,70,519
190.84.6.9,80,190.84.172.89,1349,78,271,70,559
190.84.6.9,80,190.84.172.89,1353,78,231,70,519
190.84.6.9,80,190.84.172.89,1355,78,271,70,559
190.84.6.9,80,190.84.172.89,1356,78,231,70,519
190.84.6.9,80,190.84.172.89,1357,78,70,231,519
190.84.6.9,80,190.84.172.89,1358,78,271,70,559
190.84.6.9,80,190.84.172.89,1359,78,271,70,559
190.84.6.9,80,190.84.172.89,1361,78,231,70,519
190.84.6.9,80,190.84.172.89,1363,78,271,70,559
190.84.6.9,80,190.84.172.89,1365,78,70,231,519
190.84.6.9,80,190.84.172.89,1367,78,271,70,559
190.84.6.9,80,190.84.172.89,1369,78,271,70,559
190.84.6.9,80,190.84.172.89,1371,78,231,70,519
190.84.6.9,80,190.84.172.89,1374,78,231,70,519
190.84.6.9,80,190.84.172.89,1376,78,70,231,519
190.84.6.9,80,190.84.172.89,1378,78,231,70,519
190.84.6.9,80,190.84.172.89,1381,78,70,271,559
190.84.6.9,80,190.84.172.89,1382,78,70,231,519
190.84.6.9,80,190.84.172.89,1384,78,231,70,519
190.84.6.9,80,190.84.172.89,1387,78,231,70,519
190.84.6.9,80,190.84.172.89,1388,78,231,70,519
190.84.6.9,80,190.84.172.89,1396,78,271,70,559
190.84.6.9,80,190.84.172.89,1399,78,231,70,519
190.84.6.9,80,190.84.172.89,1401,78,231,70,519
190.84.6.9,80,190.84.172.89,1403,78,231,70,519
190.84.6.9,80,190.84.172.89,1529,78,231,70,519
190.84.6.9,80,190.84.172.89,1532,78,70,231,519
190.84.6.9,80,190.84.172.89,1534,78,70,271,559
190.84.6.9,80,190.84.172.89,1536,78,70,231,519
190.84.6.9,80,190.84.172.89,1537,78,231,70,519
190.84.6.9,80,190.84.172.89,1540,78,70,1518,4408
190.84.6.9,80,190.84.172.89,1542,78,70,1518,3248
190.84.6.9,80,190.84.172.89,1543,78,354,70,642
190.84.6.9,80,190.84.172.89,1544,78,70,598,886
190.84.6.9,80,190.84.172.89,1545,78,355,70,643
190.84.6.9,80,190.84.172.89,1547,78,1041,70,1329
190.84.6.9,80,190.84.172.89,1549,78,1518,70,2524
190.84.6.9,80,190.84.172.89,1552,78,669,70,957
190.84.6.9,80,190.84.172.89,1559,78,70,1518,11617
190.84.6.9,80,190.84.172.89,1560,78,420,70,708
190.84.6.9,80,190.84.172.89,1561,78,1518,70,2629
190.84.6.9,80,190.84.172.89,1564,78,1518,70,5463
190.84.6.9,80,190.84.172.89,1565,78,1518,70,5200
190.84.6.9,80,190.84.172.89,1567,78,70,796,1084
190.84.6.9,80,190.84.172.89,1569,78,70,864,1152
190.84.6.9,80,190.84.172.89,1570,78,70,388,676
190.84.6.9,80,190.84.172.89,1576,78,231,70,589
190.84.6.9,80,190.84.172.89,1579,78,231,70,519
190.84.6.9,80,190.84.172.89,1583,78,231,70,589
190.84.6.9,80,190.84.172.89,1589,78,231,70,589
190.84.6.9,80,190.84.172.89,1591,78,271,70,629
190.84.6.9,80,190.84.172.89,1594,78,271,70,629
190.84.6.9,80,190.84.172.89,1598,78,271,70,629
190.84.6.9,80,190.84.172.89,1599,78,231,70,589
190.84.6.9,80,190.84.172.89,1601,78,231,70,589
190.84.6.9,80,190.84.172.89,1602,78,231,70,589
190.84.6.9,80,190.84.172.89,1606,78,231,70,589
190.84.6.9,80,190.84.172.89,1608,78,231,70,589
190.84.6.9,80,190.84.172.89,1609,78,231,70,589
190.84.6.9,80,190.84.172.89,1610,78,231,70,589
190.84.6.9,80,190.84.172.89,1612,78,231,70,519
190.84.6.9,80,190.84.172.89,1615,78,231,70,589
190.84.6.9,80,190.84.172.89,1616,78,231,70,519
190.84.6.9,80,190.84.172.89,1618,78,231,70,589
190.84.6.9,80,190.84.172.89,1619,78,70,231,519
190.84.6.9,80,190.84.172.89,1620,78,70,70,629
190.84.6.9,80,190.84.172.89,1623,78,271,70,629
190.84.6.9,80,190.84.172.89,1624,78,271,70,629
190.84.6.9,80,190.84.172.89,1628,78,70,70,629
190.84.6.9,80,190.84.172.89,1629,78,271,70,559
190.84.6.9,80,190.84.172.89,1630,78,70,231,519
190.84.6.9,80,190.84.172.89,1632,78,70,70,589
190.84.6.9,80,190.84.172.89,1634,78,70,70,589
190.84.6.9,80,190.84.172.89,1635,78,70,231,519
190.84.6.9,80,190.84.172.89,1636,78,271,70,629
190.84.6.9,80,190.84.172.89,1638,78,231,70,589
190.84.6.9,80,190.84.172.89,1648,78,672,70,1030
190.84.6.9,80,190.84.172.89,1650,78,1408,70,1766
190.84.6.9,80,190.84.172.89,1651,78,825,70,1183
190.84.6.9,80,190.84.172.89,1652,78,70,70,2594
190.84.6.9,80,190.84.172.89,1653,78,70,70,3754
190.84.6.9,80,190.84.172.89,1654,78,70,70,1288
190.84.6.9,80,190.84.172.89,1655,78,70,70,890
190.84.6.9,80,190.84.172.89,1657,78,70,480,768
190.84.6.9,80,190.84.172.89,1659,78,70,70,1423
190.84.6.9,80,190.84.172.89,1660,78,70,70,7831
190.84.6.9,80,190.84.172.89,1662,78,70,70,10086
190.84.6.9,80,190.84.172.89,1668,78,1518,107,1913
190.84.6.9,80,190.84.172.89,1669,78,406,70,694
190.84.6.9,80,190.84.172.89,1702,78,780,70,1068
190.84.6.9,80,190.84.172.89,1705,78,725,70,1013
190.84.6.9,80,190.84.172.89,1707,78,70,507,795
190.84.6.9,80,190.84.172.89,1710,78,617,70,905
190.84.6.9,80,190.84.172.89,1711,78,430,70,718
190.84.6.9,80,190.84.172.89,1713,78,70,899,1187
190.84.6.9,80,190.84.172.89,1714,78,625,70,913
190.84.6.9,80,190.84.172.89,1808,78,231,70,589
190.84.6.9,80,190.84.172.89,1810,78,231,70,589
190.84.6.9,80,190.84.172.89,1811,78,70,231,589
190.84.6.9,80,190.84.172.89,1817,78,231,70,589
190.84.6.9,80,190.84.172.89,1818,78,231,70,589
190.84.6.9,80,190.84.172.89,1819,78,231,70,589
190.84.6.9,80,190.84.172.89,1824,78,70,691,979
190.84.6.9,80,190.84.172.89,1825,78,231,70,519
190.84.6.9,80,190.84.172.89,1826,78,70,231,519
190.84.6.9,80,190.84.172.89,1830,78,70,855,1143
190.84.6.9,80,190.84.172.89,1833,78,70,1303,1591
190.84.6.9,80,190.84.172.89,1835,78,70,372,660
190.84.6.9,80,190.84.172.89,1837,78,70,503,791
190.84.6.9,80,190.84.172.89,1848,78,70,1209,1497
190.84.6.9,80,190.84.172.89,1849,78,70,1271,1559
190.84.95.156,80,190.84.172.130,49174,66,981,1518,42033
190.84.95.156,80,190.84.172.130,49175,66,1518,1518,197241823
191.12.120.70,80,190.84.172.101,3268,66,64,788,9917
191.16.48.35,80,190.84.172.101,3721,66,64,788,2470
191.16.48.35,80,190.84.172.101,3722,66,64,788,9349
191.16.48.35,80,190.84.172.101,3723,66,64,788,2505
191.165.212.17,80,190.84.172.115,51251,78,70,1518,10774
191.165.49.58,443,190.84.172.101,3286,64,1076,125,6318
191.165.49.58,443,190.84.172.101,3287,64,204,64,1652
191.165.49.58,443,190.84.172.101,3288,64,204,64,550
191.165.49.58,443,190.84.172.101,3291,64,204,64,10009
191.165.49.58,443,190.84.172.101,3292,64,204,64,9088
191.165.49.58,443,190.84.172.101,3293,64,204,64,32291
191.165.49.58,443,190.84.172.101,3295,64,204,64,3193
191.165.49.58,443,190.84.172.101,3296,64,204,64,990
191.172.203.212,80,190.84.172.101,3724,66,64,648,906
191.172.203.212,80,190.84.172.101,3727,66,64,674,868
191.172.236.167,80,190.84.172.101,3725,64,64,685,4759
191.172.236.167,80,190.84.172.101,3726,64,64,630,886
191.172.236.167,80,190.84.172.101,3728,64,64,1518,4101
191.172.236.167,80,190.84.172.101,3729,64,518,585,3498
191.172.236.167,80,190.84.172.101,3731,64,64,1518,30488
191.172.236.167,80,190.84.172.101,3732,64,1518,1518,40622
191.172.236.167,80,190.84.172.101,3733,64,64,1518,996676
191.240.184.35,80,190.84.172.74,1113,66,64,626,60055
191.240.184.35,80,190.84.172.74,1114,66,64,713,51728
191.240.184.35,80,190.84.172.74,1115,66,64,985,36329
191.240.184.35,80,190.84.172.74,1116,66,64,1518,5976
191.240.184.35,80,190.84.172.74,1119,66,64,1349,2128
191.240.184.35,80,190.84.172.74,1120,66,64,1518,123208
191.240.184.35,80,190.84.172.74,1138,66,64,295,410198
191.240.184.35,80,190.84.172.74,1139,66,64,988,385466
191.240.184.35,80,190.84.172.74,1140,66,64,1518,294721
191.240.184.35,80,190.84.172.74,1141,66,64,292,408103
192.138.194.203,80,190.84.172.89,1047,78,1518,1518,13172
192.138.194.203,80,190.84.172.89,1048,78,810,70,1028
192.138.194.216,80,190.84.172.89,1046,78,611,70,829
192.138.49.240,80,190.84.172.91,49157,64,64,305,497
192.138.49.240,80,190.84.172.91,49158,64,64,1469,12022
192.18.23.234,80,190.84.172.89,1107,82,70,1518,4733
192.18.23.234,80,190.84.172.89,1108,82,70,1518,1919
192.18.23.234,80,190.84.172.89,1109,82,70,655,947
